,739146,740535,740399,776327,779289,776284,776183,741265,736379,749206,776568,686564,776408,683081,776519,779454,749849,722181,741271,776096,749529,140819,779561,749294,737316,789859,776449,740561,776100,749478,750044,741143,776223,702618,779471,779636,750478,712098,779647,139836,739287,766637,740487,739365,740815,140978,750291,748912,746703,776114,738524,685598,723642,779424,784845,779382,740176,681840,140947,685987,736357,738360,765964,778934,776533,776473,779052,749620,688326,721305,740090,722069,779132,750802,793061,750836,736120,779080,691010,779649,776577,682053,688548,688408,750697,778882,740499,747931,801741,779344,748848,740355,750670,691327,776573,776522,776506,778964,750771,747109,739897,779271,681536,801746,741552,776587,776606,750785,776424,736375,685744,750471,740020,750298,681902,741358,761446,776430,696430,691081,741591,691201,750717,685740,778953,779050,687229,801695,779381,711814,738186,765837,738291,741462,776592,776530,691488,740134,690960,750138,779313,749555,741654,740848,776464,691220,748345,776411,691185,779303,779284,776149,740740,740725,779522,779580,748746,738634,750234,771575,776166,748616,779472,683005,740933,776498,779543,779512,776133,748653,736623,681809,738494,746674,757411,738238,750729,750738,776341,776264,776147,741237,746686,140888,738466,748835,747346,139727,740512,778909,776489,778929,740635,776320,776260,740359,738635,741223,741373,776126,722070,748763,691119,691288,779634
739146,1.0,0.87,0.87,0.01,0.25,0.01,0.46,0.78,0.43,0.4,0.01,0.84,0.01,0.33,0.01,0.36,0.39,0.8,0.71,0.45,0.42,0.01,0.01,0.39,0.79,0.77,0.0,0.87,0.7,0.42,0.41,0.93,0.02,0.34,0.02,0.02,0.4,0.37,0.32,0.01,0.87,0.29,0.78,0.58,0.71,0.3,0.33,0.36,0.39,0.47,0.65,0.42,0.44,0.31,0.23,0.85,0.65,0.36,0.0,0.33,0.91,0.83,0.68,0.21,0.01,0.01,0.75,0.33,0.38,0.8,0.78,0.49,0.68,0.39,0.23,0.33,0.89,0.83,0.37,0.3,0.39,0.44,0.38,0.33,0.38,0.39,0.87,0.32,0.81,0.35,0.39,0.6,0.42,0.35,0.43,0.39,0.0,0.29,0.4,0.41,0.9,0.21,0.42,0.86,0.8,0.01,0.45,0.33,0.75,0.44,0.34,0.36,0.73,0.33,0.36,0.84,0.48,0.39,0.32,0.34,0.59,0.44,0.39,0.39,0.81,0.75,0.38,0.24,0.01,0.01,0.69,0.33,0.94,0.47,0.03,0.44,0.44,0.92,0.34,0.34,0.2,0.41,0.87,0.7,0.43,0.37,0.35,0.25,0.34,0.36,0.02,0.46,0.92,0.47,0.27,0.85,0.35,0.9,0.33,0.41,0.81,0.32,0.24,0.42,0.78,0.72,0.38,0.76,0.75,0.38,0.65,0.32,0.79,0.33,0.0,0.42,0.33,0.42,0.26,0.42,0.48,0.11,0.35,0.88,0.9,0.42,0.31,0.0,0.9,0.33,0.42,0.23,0.91,0.01,0.44,0.33,0.09,0.86,0.86,0.0,0.43,0.34,0.4,0.4,0.31
740535,0.87,1.0,1.0,0.01,0.25,0.0,0.44,0.86,0.4,0.37,0.01,0.91,0.01,0.29,0.01,0.33,0.37,0.88,0.78,0.42,0.4,0.01,0.01,0.37,0.71,0.66,0.0,0.91,0.78,0.4,0.38,0.82,0.02,0.29,0.02,0.02,0.38,0.35,0.3,0.0,0.92,0.26,0.69,0.67,0.6,0.35,0.31,0.34,0.37,0.45,0.55,0.4,0.42,0.28,0.22,0.9,0.55,0.35,0.0,0.31,0.85,0.75,0.58,0.18,0.01,0.0,0.85,0.31,0.36,0.88,0.85,0.51,0.77,0.36,0.21,0.31,0.79,0.89,0.36,0.28,0.37,0.42,0.36,0.3,0.37,0.37,1.0,0.29,0.72,0.33,0.37,0.68,0.4,0.33,0.41,0.37,0.0,0.28,0.38,0.39,0.77,0.19,0.4,0.76,0.72,0.0,0.43,0.31,0.65,0.42,0.32,0.34,0.62,0.31,0.35,0.91,0.44,0.37,0.27,0.32,0.68,0.42,0.37,0.37,0.88,0.85,0.36,0.23,0.01,0.01,0.58,0.29,0.84,0.56,0.03,0.45,0.42,0.8,0.32,0.32,0.18,0.4,0.78,0.78,0.42,0.35,0.32,0.24,0.31,0.33,0.02,0.44,0.82,0.56,0.26,0.9,0.33,0.86,0.31,0.38,0.88,0.29,0.22,0.4,0.86,0.81,0.36,0.84,0.83,0.36,0.55,0.29,0.87,0.31,0.0,0.4,0.31,0.4,0.25,0.4,0.44,0.12,0.32,0.84,0.83,0.4,0.28,0.0,0.8,0.31,0.4,0.21,0.83,0.01,0.44,0.3,0.08,0.93,0.89,0.0,0.42,0.32,0.38,0.38,0.28
740399,0.87,1.0,1.0,0.01,0.25,0.0,0.44,0.86,0.4,0.37,0.01,0.91,0.01,0.29,0.01,0.33,0.37,0.88,0.78,0.42,0.4,0.01,0.01,0.37,0.71,0.66,0.0,0.91,0.78,0.4,0.38,0.82,0.02,0.29,0.02,0.02,0.38,0.35,0.3,0.0,0.92,0.26,0.69,0.67,0.6,0.35,0.31,0.34,0.37,0.45,0.55,0.4,0.42,0.28,0.22,0.9,0.55,0.35,0.0,0.31,0.85,0.75,0.58,0.18,0.01,0.0,0.85,0.31,0.36,0.88,0.85,0.51,0.77,0.36,0.21,0.31,0.79,0.89,0.36,0.28,0.37,0.42,0.36,0.3,0.37,0.37,1.0,0.29,0.72,0.33,0.37,0.68,0.4,0.33,0.41,0.37,0.0,0.28,0.38,0.39,0.77,0.19,0.4,0.76,0.72,0.0,0.43,0.31,0.65,0.42,0.32,0.34,0.62,0.31,0.35,0.91,0.44,0.37,0.27,0.32,0.68,0.42,0.37,0.37,0.88,0.85,0.36,0.23,0.01,0.01,0.58,0.29,0.84,0.56,0.03,0.45,0.42,0.8,0.32,0.32,0.18,0.4,0.78,0.78,0.42,0.35,0.32,0.24,0.31,0.33,0.02,0.44,0.82,0.56,0.26,0.9,0.33,0.86,0.31,0.38,0.88,0.29,0.22,0.4,0.86,0.81,0.36,0.84,0.83,0.36,0.55,0.29,0.87,0.31,0.0,0.4,0.31,0.4,0.25,0.4,0.44,0.12,0.32,0.84,0.83,0.4,0.28,0.0,0.8,0.31,0.4,0.21,0.83,0.01,0.44,0.3,0.08,0.93,0.89,0.0,0.42,0.32,0.38,0.38,0.28
776327,0.01,0.01,0.01,1.0,0.26,0.47,0.3,0.01,0.26,0.25,0.5,0.01,0.85,0.26,0.55,0.24,0.26,0.01,0.01,0.26,0.26,0.42,0.35,0.25,0.01,0.01,0.61,0.01,0.01,0.29,0.27,0.01,0.64,0.23,0.37,0.37,0.25,0.25,0.26,0.41,0.01,0.3,0.01,0.01,0.01,0.19,0.23,0.27,0.28,0.32,0.01,0.3,0.27,0.25,0.28,0.01,0.01,0.27,0.43,0.23,0.01,0.01,0.01,0.24,0.61,0.5,0.01,0.23,0.27,0.01,0.01,0.27,0.01,0.27,0.27,0.27,0.01,0.01,0.26,0.25,0.27,0.29,0.27,0.25,0.26,0.27,0.01,0.23,0.01,0.28,0.29,0.01,0.26,0.25,0.28,0.27,0.73,0.3,0.26,0.24,0.01,0.24,0.28,0.01,0.01,0.5,0.32,0.27,0.01,0.25,0.25,0.24,0.01,0.27,0.29,0.01,0.23,0.27,0.23,0.25,0.01,0.28,0.27,0.32,0.01,0.01,0.27,0.29,0.41,0.74,0.01,0.23,0.01,0.01,0.46,0.39,0.3,0.01,0.25,0.27,0.28,0.26,0.01,0.01,0.28,0.26,0.26,0.31,0.25,0.24,0.34,0.3,0.01,0.01,0.31,0.01,0.27,0.01,0.23,0.24,0.01,0.26,0.26,0.28,0.01,0.01,0.29,0.01,0.01,0.24,0.01,0.25,0.01,0.27,0.54,0.25,0.23,0.27,0.28,0.26,0.23,0.34,0.25,0.01,0.01,0.26,0.26,0.4,0.01,0.29,0.26,0.25,0.01,0.45,0.36,0.24,0.23,0.01,0.01,0.34,0.27,0.27,0.29,0.3,0.25
779289,0.25,0.25,0.25,0.26,1.0,0.25,0.41,0.23,0.47,0.49,0.29,0.24,0.26,0.49,0.27,0.69,0.48,0.24,0.2,0.45,0.46,0.32,0.33,0.49,0.27,0.26,0.26,0.24,0.21,0.48,0.48,0.26,0.28,0.46,0.34,0.34,0.48,0.51,0.62,0.3,0.23,0.19,0.27,0.18,0.27,0.26,0.47,0.51,0.49,0.42,0.26,0.48,0.47,0.57,0.48,0.25,0.26,0.49,0.28,0.47,0.27,0.28,0.28,0.61,0.29,0.28,0.23,0.47,0.5,0.24,0.23,0.37,0.21,0.5,0.49,0.49,0.26,0.24,0.49,0.6,0.49,0.47,0.49,0.49,0.48,0.54,0.25,0.46,0.29,0.57,0.49,0.18,0.45,0.49,0.47,0.49,0.25,0.55,0.5,0.5,0.26,0.58,0.48,0.25,0.28,0.27,0.52,0.49,0.28,0.46,0.51,0.49,0.26,0.49,0.52,0.24,0.28,0.49,0.46,0.51,0.18,0.46,0.49,0.49,0.24,0.23,0.47,0.48,0.35,0.25,0.27,0.46,0.26,0.15,0.35,0.4,0.48,0.25,0.51,0.5,0.55,0.46,0.25,0.21,0.45,0.49,0.51,0.48,0.5,0.69,0.36,0.42,0.26,0.15,0.6,0.25,0.51,0.25,0.47,0.48,0.23,0.51,0.85,0.45,0.22,0.21,0.54,0.23,0.22,0.49,0.26,0.49,0.24,0.49,0.25,0.48,0.47,0.47,0.46,0.46,0.28,0.36,0.5,0.28,0.25,0.45,0.5,0.29,0.26,0.58,0.46,0.64,0.25,0.27,0.42,0.47,0.14,0.23,0.26,0.28,0.47,0.5,0.48,0.51,0.57
776284,0.01,0.0,0.0,0.47,0.25,1.0,0.29,0.0,0.27,0.29,0.56,0.0,0.53,0.32,0.75,0.25,0.28,0.0,0.0,0.28,0.26,0.43,0.43,0.29,0.01,0.01,0.61,0.0,0.0,0.28,0.28,0.01,0.75,0.26,0.45,0.45,0.26,0.3,0.28,0.44,0.0,0.32,0.01,0.0,0.01,0.14,0.27,0.31,0.29,0.26,0.01,0.28,0.29,0.29,0.29,0.0,0.01,0.3,0.4,0.27,0.01,0.01,0.01,0.26,0.71,0.8,0.0,0.27,0.29,0.0,0.0,0.22,0.0,0.3,0.32,0.31,0.01,0.0,0.29,0.28,0.3,0.28,0.29,0.3,0.29,0.28,0.0,0.27,0.01,0.28,0.29,0.0,0.26,0.28,0.25,0.3,0.43,0.3,0.29,0.29,0.01,0.27,0.27,0.01,0.01,0.8,0.26,0.31,0.01,0.26,0.32,0.3,0.01,0.31,0.3,0.0,0.16,0.3,0.27,0.32,0.0,0.27,0.29,0.29,0.0,0.0,0.29,0.29,0.51,0.5,0.01,0.26,0.01,0.0,0.41,0.26,0.28,0.01,0.32,0.31,0.31,0.26,0.01,0.0,0.24,0.3,0.28,0.25,0.32,0.25,0.44,0.29,0.01,0.0,0.34,0.0,0.31,0.01,0.27,0.25,0.0,0.32,0.27,0.26,0.0,0.0,0.29,0.0,0.0,0.26,0.01,0.32,0.0,0.31,0.47,0.27,0.27,0.27,0.33,0.27,0.16,0.41,0.32,0.01,0.01,0.26,0.32,0.39,0.01,0.29,0.27,0.27,0.01,0.8,0.24,0.27,0.32,0.0,0.0,0.57,0.29,0.31,0.28,0.29,0.29
776183,0.46,0.44,0.44,0.3,0.41,0.29,1.0,0.42,0.52,0.5,0.29,0.44,0.33,0.44,0.33,0.43,0.52,0.44,0.4,0.54,0.56,0.3,0.23,0.5,0.43,0.39,0.3,0.45,0.4,0.56,0.55,0.47,0.34,0.38,0.24,0.24,0.49,0.48,0.44,0.28,0.44,0.26,0.41,0.36,0.35,0.36,0.4,0.47,0.52,0.64,0.32,0.56,0.53,0.45,0.4,0.45,0.32,0.49,0.28,0.4,0.47,0.45,0.33,0.36,0.33,0.31,0.42,0.4,0.51,0.44,0.42,0.56,0.41,0.49,0.37,0.48,0.46,0.44,0.51,0.42,0.56,0.56,0.51,0.44,0.5,0.53,0.44,0.39,0.44,0.53,0.54,0.38,0.56,0.45,0.57,0.56,0.3,0.47,0.54,0.51,0.46,0.35,0.55,0.45,0.44,0.3,0.56,0.48,0.38,0.53,0.45,0.47,0.37,0.48,0.49,0.44,0.41,0.56,0.38,0.45,0.38,0.6,0.5,0.58,0.44,0.42,0.53,0.45,0.25,0.3,0.34,0.38,0.47,0.34,0.3,0.66,0.57,0.46,0.45,0.46,0.39,0.56,0.46,0.41,0.57,0.47,0.42,0.49,0.45,0.43,0.21,1.0,0.47,0.34,0.47,0.45,0.48,0.46,0.4,0.5,0.43,0.44,0.39,0.55,0.41,0.42,0.53,0.42,0.41,0.48,0.32,0.43,0.43,0.48,0.28,0.53,0.4,0.56,0.45,0.52,0.41,0.29,0.46,0.49,0.46,0.56,0.43,0.3,0.46,0.48,0.52,0.38,0.46,0.28,0.64,0.44,0.12,0.44,0.46,0.28,0.53,0.46,0.55,0.56,0.45
741265,0.78,0.86,0.86,0.01,0.23,0.0,0.42,1.0,0.37,0.34,0.01,0.89,0.01,0.26,0.01,0.3,0.34,0.92,0.88,0.39,0.37,0.01,0.0,0.34,0.63,0.59,0.0,0.85,0.87,0.36,0.36,0.73,0.02,0.26,0.02,0.02,0.34,0.32,0.27,0.0,0.86,0.24,0.62,0.76,0.53,0.42,0.27,0.31,0.34,0.43,0.49,0.37,0.38,0.25,0.19,0.89,0.49,0.31,0.0,0.27,0.78,0.68,0.51,0.17,0.01,0.0,0.92,0.27,0.33,0.92,0.94,0.49,0.87,0.32,0.19,0.29,0.72,0.9,0.32,0.25,0.34,0.39,0.32,0.27,0.33,0.34,0.86,0.26,0.65,0.31,0.34,0.78,0.37,0.29,0.39,0.34,0.0,0.26,0.35,0.35,0.7,0.17,0.36,0.68,0.65,0.0,0.4,0.29,0.57,0.38,0.29,0.31,0.55,0.29,0.32,0.91,0.41,0.34,0.24,0.29,0.78,0.39,0.34,0.34,0.92,0.92,0.32,0.21,0.0,0.01,0.51,0.26,0.75,0.64,0.02,0.43,0.39,0.71,0.29,0.29,0.17,0.36,0.7,0.88,0.39,0.31,0.29,0.22,0.28,0.3,0.02,0.42,0.73,0.64,0.24,0.89,0.3,0.8,0.27,0.35,0.91,0.27,0.19,0.37,0.94,0.9,0.34,0.92,0.91,0.33,0.49,0.26,0.94,0.29,0.0,0.36,0.27,0.37,0.22,0.37,0.41,0.1,0.29,0.77,0.76,0.37,0.25,0.0,0.71,0.29,0.37,0.19,0.75,0.01,0.42,0.28,0.07,0.85,0.85,0.0,0.38,0.29,0.35,0.35,0.25
736379,0.43,0.4,0.4,0.26,0.47,0.27,0.52,0.37,1.0,0.59,0.28,0.41,0.26,0.57,0.29,0.52,0.66,0.38,0.33,0.56,0.62,0.29,0.25,0.59,0.46,0.47,0.3,0.41,0.34,0.63,0.64,0.45,0.31,0.51,0.27,0.27,0.61,0.57,0.54,0.31,0.4,0.29,0.47,0.29,0.48,0.28,0.53,0.59,0.66,0.58,0.48,0.59,0.78,0.52,0.47,0.4,0.48,0.66,0.29,0.53,0.44,0.46,0.48,0.43,0.3,0.29,0.36,0.53,0.65,0.38,0.37,0.57,0.33,0.61,0.5,0.58,0.45,0.39,0.66,0.54,0.59,0.61,0.67,0.56,0.59,0.59,0.4,0.52,0.48,0.58,0.64,0.29,0.61,0.61,0.53,0.59,0.27,0.53,0.64,0.6,0.45,0.4,0.64,0.45,0.46,0.28,0.54,0.58,0.47,0.95,0.57,0.56,0.47,0.58,0.62,0.4,0.36,0.59,0.51,0.57,0.29,0.6,0.6,0.63,0.39,0.36,0.68,0.55,0.27,0.28,0.48,0.52,0.44,0.24,0.3,0.51,0.59,0.45,0.57,0.59,0.45,0.62,0.45,0.34,0.53,0.59,0.58,0.46,0.57,0.52,0.25,0.53,0.44,0.24,0.55,0.4,0.59,0.43,0.53,0.57,0.38,0.55,0.46,0.62,0.36,0.35,0.56,0.37,0.36,0.6,0.48,0.55,0.38,0.58,0.25,0.66,0.53,0.62,0.48,0.59,0.36,0.38,0.57,0.45,0.44,0.6,0.56,0.27,0.45,0.55,0.59,0.44,0.43,0.29,0.47,0.59,0.16,0.39,0.41,0.3,0.78,0.59,0.63,0.65,0.52
